sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20
0,0,0,0,46,0,0,1,0,0,0,0,1,11,0,5,0,18,44,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,5,5,79,0,0,4,0,0,0,0,0,0,100,112,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23,0,0,10,0,0,0,0,87,0,0,0,0,0
0,0,0,0,0,0,3,104,0,0,12,0,133,0,302,0,0,0,97,4
36,36,0,0,184,0,238,1,1,36,0,95,15,26,1,0,0,47,39,30
0,0,0,0,94,1,87,0,0,0,0,3,7,65,6,17,0,0,202,22
0,0,0,0,61,0,0,70,0,0,0,0,0,0,8,0,0,0,0,9
0,0,12,0,0,5,27,13,0,0,0,0,17,46,0,0,0,3,16,7
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,44,0,0,0,0,0,36,5,0,0,1,0,0
1,1,0,0,175,90,59,6,0,31,0,19,160,70,96,1,1,138,28,123
0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,0,0,5,0,0,33,0,0,0,3,0,0,0,0,0,124,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,243,18,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,175,0,69,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,0,0,1,15,148,83,0,0,1,0,0,13,1,5,0,15,35,35
0,0,0,0,0,0,0,0,1,0,0,0,0,59,0,1,0,53,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,0,0,49,51,46,39,0,0,1,75,155,93,0,0,1,27,107,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,59,25,0,1,0,1,0,0,0,0,0,0,0,5
1427,1427,1,1,1137,329,1800,596,1,117,1,303,576,293,827,88,1,1842,450,1188
0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0
28,28,0,0,110,0,0,24,0,63,1,2,0,34,0,0,0,0,0,1
0,0,80,0,0,0,0,0,0,1,0,10,0,38,0,0,0,0,0,0
0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,26,0,130,0,33
0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,2,0,0,0,0
50,50,0,0,26,105,55,0,0,5,0,0,4,0,1,0,0,38,81,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,92,0,1,0,0,0,0,0,0,1,22,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,0,18,0,0,0,0,1,0,37,34,0,0,0,0,68,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,0,0,3,0,0,23,0,0,0,0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,344,0,0,1,0,2,0,0,0,0,86,133,0,0,0,37,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,238,0,0,50,48,0,41,1,0,0,1,255,59,139,39,1,109,49,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185,0,0,0,0,0,0,153,0,0,0,0,1,0,0
134,134,1,0,129,0,163,7,2,2,1,75,39,88,176,130,0,51,15,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,71,0,0,45,48,0,116,0,0,0,54,62,6,0,4,0,104,98,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,145,0,0,0,0,0,62,0,0,0,134,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,0,0,42,0,0,1,0,0,0,4,0,0,0,5,0,3,40,10
231,231,154,0,1,33,0,119,1,1,0,97,200,311,241,9,1,116,315,76
59,59,0,0,54,0,0,46,0,1,0,0,0,0,115,3,0,79,0,0
43,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47
116,116,0,1,105,85,53,98,0,0,1,39,87,39,9,19,0,22,2,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,111,187,42,2,0,0,0,5,0,0,0,0,0,171,72,184
0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,0,0,61,133,136,0,0,21,1,52,0,0,171,17,0,0,26,38
75,75,0,0,0,0,0,104,0,0,0,20,2,0,0,0,0,0,0,2
54,54,0,0,60,0,173,0,0,0,0,17,224,100,2,17,0,0,35,0
67,67,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,9
0,0,0,0,191,53,100,1,0,0,0,34,0,0,0,0,0,1,25,9
84,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,248,0,0,0,11,14,0
51,51,0,0,0,0,3,99,0,45,0,60,59,165,0,18,0,26,0,87
81,81,0,0,1,0,0,179,0,0,1,1,1,15,104,0,0,0,0,0
0,0,0,0,174,0,292,0,0,0,0,26,0,34,0,0,0,61,0,0
0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,258,0,90,147,0,167,1,97,0,66,0,0,0,9,165,245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,51,0,3
0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
0,0,0,0,26,69,10,110,0,1,0,80,126,0,0,29,0,356,108,4
0,0,1,0,68,0,0,5,0,1,0,0,0,0,0,37,0,0,50,229
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,1,0,146,20,34,197,2,0,0,12,9,92,0,59,0,147,362,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,0,0,131,0,0,111,0,78,1,44,212,0,163,25,1,197,23,302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,0,0,0,0,3,18,0,1,18,1,7,41,430,0,0,159,30,102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,1,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,549,0,17,0,1,0,58,328,87,0,71,0,57,159,235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,0,0,52,133,55,84,0,43,0,63,50,82,0,25,0,156,133,204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,178,0,0,0,0,0,118,1,0,0,0,0,24,694,21,0,104,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,50,0,0,0,1,0,0,48,9,7,0,0,0,52,0,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,138,0,1,33,112,0,0,1,0,0,44,0,71,0,2,0,38,118,0
364,364,0,0,420,140,479,410,0,79,0,145,27,98,666,111,0,330,364,753
0,0,203,0,0,0,0,41,0,45,0,0,0,0,0,0,0,110,0,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,45,0
1125,1125,179,0,714,162,98,135,3,2,3,137,148,254,291,34,0,142,250,122
39,39,0,0,0,0,0,62,0,0,0,10,43,0,0,0,0,0,0,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,158,1,2,0,215,176,56,0,24,12,0,146,0,80,18,1,98,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,0,0,16,0,0,61,0,0,0,6,96,0,0,11,0,181,2,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,0,0,35,0,70,0,0,0,0,15,124,63,0,0,0,72,0,0
0,0,0,0,26,0,1,27,0,0,0,0,8,33,0,0,0,0,18,0
105,105,0,0,0,0,0,43,0,0,4,65,84,1,1,0,0,39,103,17
71,71,0,1,30,78,45,19,0,1,0,9,0,115,0,11,0,77,49,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,0,0,44,12,0,468,0,0,0,0,0,0,122,22,0,87,24,141
0,0,0,0,0,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56,56,0,0,156,0,0,27,0,0,0,0,0,0,0,0,0,27,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,12,229,0,0,80,0,0
0,0,1,0,1,0,151,0,0,12,10,43,24,5,0,1,0,127,0,19
0,0,0,0,0,0,0,20,0,46,0,7,0,0,0,0,0,0,49,129
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
9,9,518,0,309,14,2,60,0,22,0,28,128,169,81,2,0,89,67,119
182,182,0,48,0,17,3,138,0,81,0,10,0,0,0,24,0,0,127,30
0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,13,0,0,0,0
0,0,0,0,0,0,1,1,0,5,3,70,159,174,0,1,0,0,112,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,29,0,0,0,0,0,0,0,0,24,0,0,0,6,0,33
18,18,0,0,240,33,0,60,0,0,0,146,0,28,1,28,1,1,0,4
2,2,0,0,0,0,0,6,1,0,0,0,214,10,0,0,0,0,4,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,82,0,5,0,35,0,0,11,0,0,149,49,0,24,1,0,27,30
44,44,0,0,38,100,29,0,1,0,0,11,87,81,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,103,31,33,0,0,0,0,0
0,0,0,0,38,0,0,163,0,84,0,0,0,0,274,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,0,0,0,1,35,105,0,118,0,0,464,45,0,0,0,45,1,75
31,31,0,0,95,0,0,0,0,0,0,0,60,19,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,91,188,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,8,0,0,55,0,0,0,33,15,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,0,2,3,0,163,15,0,176,1,102,52,206,1,20,0,278,345,320
84,84,0,0,337,0,1,245,0,16,0,104,47,11,242,10,0,5,120,39
95,95,0,0,234,0,2,0,1,107,0,0,0,205,1,3,0,56,0,2
0,0,0,0,64,0,0,52,0,0,0,0,0,30,0,1,0,0,0,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,69,0,0,35,0,0,0,23,0,32,2,8,0,95,127,51
48,48,0,0,5,0,0,22,0,1,0,0,0,37,0,0,0,30,119,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83,1,0,26,0,18,0,31,2,0,0,0,0,2,0,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
22,22,0,0,85,1,0,4,0,18,0,0,108,14,0,0,0,31,18,2
0,0,1,1,136,190,1,68,0,0,0,17,0,185,0,0,0,0,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,0,0,0,0,148,51,0,4,0,62,0,66
48,48,0,0,51,0,217,2,1,0,1,55,2,3,0,0,0,48,8,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,0,103,62,1,0,1,10,40,0,348,27,0,0,0,222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,92,0,0,74,0,119,0,0,0,0,0,0,0,0,18,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,47
0,0,0,0,341,0,0,0,0,0,0,24,60,2,0,1,0,142,0,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,127,0,63,0,0,0,0,0,0,0,1,17,0,50,0,0
0,0,0,0,10,0,0,10,0,47,0,0,0,3,0,0,0,142,0,0
0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,5,0,19
0,0,0,0,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0
46,46,0,0,30,223,0,259,0,5,0,3,44,120,0,0,0,79,15,174
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,96,0,0,0,24,0,0,1,0,0,62,0,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
55,55,0,0,0,0,61,0,0,0,0,0,0,0,0,28,0,0,0,45
0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,36,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,13,68,0,0,0,0,0,46,2,0,0,0,0,27,0,121
57,57,0,0,157,314,117,0,0,1,0,59,97,0,0,0,1,157,8,84
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,20,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0
71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,1,0,67,334,0,0,0,24,0,0,83,61,177,0,0,19,72,89
0,0,0,0,106,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
0,0,0,0,0,40,0,0,0,145,0,0,0,0,552,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0,0,0,0,37,0,0,0,0,0,0,0,63,0,0,0,0,0
0,0,0,0,0,0,84,0,0,0,0,22,0,26,0,0,0,0,0,8
129,129,0,0,143,87,154,101,0,35,1,96,79,78,179,7,1,78,49,88
1,1,0,0,214,0,0,90,0,0,0,95,67,100,0,0,0,231,0,19
108,108,0,0,162,0,0,63,0,0,0,88,134,8,0,9,0,131,144,81
0,0,0,0,0,0,13,0,0,0,1,45,179,0,0,0,0,31,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,145,0,1,70,0,46,64,0,132,0,64,0,24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,24,1,0,0,137,0,0,125,0,0,24,100,0
20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,161,0,0,0,0,1,0,0,6,87,1,45,0,0,0,3
185,185,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,29
10,10,0,0,0,0,0,0,0,0,0,51,2,0,1,0,0,27,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0
0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2,2,0,1,88,0,85,46,0,0,0,88,433,45,338,22,0,324,199,1
38,38,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,0,1,66,83,0,5,0,0,0,50,0,0,0,0,0,3,0,3
58,58,0,0,106,0,77,68,0,0,0,18,234,60,0,1,0,276,91,137
51,51,0,2,0,37,0,104,0,1,0,58,9,17,0,11,0,50,46,0
73,73,0,0,20,0,145,0,0,0,0,2,17,30,0,0,0,53,0,65
131,131,89,0,29,234,8,159,0,34,1,132,2,161,32,5,2,230,32,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,14,0
0,0,0,0,11,0,0,41,0,20,0,6,0,0,83,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0
0,0,1,0,30,28,0,93,0,0,0,3,18,0,0,0,0,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,5,2,0,1,9,34,1,0,1,1,17,0,0
56,56,0,0,54,0,0,106,0,44,0,54,207,60,0,8,0,6,144,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73
0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8
15,15,0,0,0,0,0,0,1,0,0,80,30,36,231,11,0,0,0,1
58,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,12,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
0,0,0,0,0,0,0,46,0,0,7,0,0,74,0,0,0,23,16,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,0,0,0,0,66,0,0,55,0,0,1,24,195,0,0,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,240,0,0,0,0,0,0,66,0,86,0,0,0,0,0,0,0,0
0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,51,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
